"2021-02-16 at 15:43"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2021-02-16	15:45:11	5.70046e2	5.13509e1	7.39097e1	8.2383880e-2	1.2108323e1	7.2478466e-1	
2021-02-16	15:45:11	5.68207e2	5.13542e1	7.38889e1	8.2201766e-2	1.2121751e1	7.4262399e-1	
2021-02-16	15:45:12	5.63777e2	5.13575e1	7.38910e1	8.1762657e-2	1.2113358e1	7.2809772e-1	
2021-02-16	15:45:12	5.59269e2	5.13542e1	7.39024e1	8.1315221e-2	1.2120912e1	7.2179980e-1	
2021-02-16	15:45:13	5.56907e2	5.13542e1	7.38984e1	8.1079711e-2	1.2101609e1	7.2435355e-1	
2021-02-16	15:45:13	5.57014e2	5.13542e1	7.39072e1	8.1090307e-2	1.2102448e1	7.2685523e-1	
2021-02-16	15:45:14	5.57360e2	5.13542e1	7.38964e1	8.1124839e-2	1.2112519e1	7.3747730e-1	
2021-02-16	15:45:14	5.56852e2	5.13542e1	7.38964e1	8.1074209e-2	1.2105805e1	7.3042888e-1	
2021-02-16	15:45:15	5.57064e2	5.13542e1	7.38997e1	8.1095323e-2	1.2108323e1	7.2366600e-1	
2021-02-16	15:45:15	5.57750e2	5.13542e1	7.39022e1	8.1163768e-2	1.2107484e1	7.3630094e-1	
2021-02-16	15:45:16	5.59303e2	5.13542e1	7.38882e1	8.1318607e-2	1.2120912e1	7.3994207e-1	
